Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML,Log_Return,VaR_normal,VaR_student_t
2023-09-07,0.11020598394620026,0.14212119743028437,0.09718553803730198,0.11020598394620026,0.12616359068824232,0.12616359068824232,0.09718553803730198,0.11020598394620026,0.14212119743028437,0.5,0.5,-0.022705814199660522,-0.013072571539189424,-0.015443540272734509
2023-09-08,0.11347508709678052,0.14098281340899774,0.18031194639804604,0.11347508709678052,0.12722895025288913,0.12722895025288913,0.18031194639804604,0.11347508709678052,0.14098281340899774,0.5,0.5,-0.0024993740445342,-0.013182959877440035,-0.01557394971377699
2023-09-11,0.18581210088058472,0.16607282144118385,0.17923837599638634,0.18581210088058472,0.1759424611608843,0.1759424611608843,0.17923837599638634,0.18581210088058472,0.16607282144118385,0.5,0.5,0.006485376892976486,-0.018230460925848273,-0.02153691465025312
2023-09-12,0.18648721271413385,0.18284264810227147,0.16868977689846634,0.18648721271413385,0.18466493040820264,0.18466493040820264,0.16868977689846634,0.18648721271413385,0.18284264810227147,0.5,0.5,-0.006485376892976457,-0.019134248639973435,-0.022604622095513734
2023-09-13,0.1798292061601879,0.1744634562123071,0.1686963232852003,0.1798292061601879,0.1771463311862475,0.1771463311862475,0.1686963232852003,0.1798292061601879,0.1744634562123071,0.5,0.5,-0.01208476369738713,-0.01835520116940503,-0.02168427899775157
2023-09-14,0.1779493221869669,0.18303745633382737,0.1727797265458174,0.1779493221869669,0.18049338926039715,0.18049338926039715,0.1727797265458174,0.1779493221869669,0.18303745633382737,0.5,0.5,-0.007117436711298332,-0.01870201006951206,-0.02209398853345305
2023-09-15,0.17939395642611297,0.17450581360530756,0.11023209846484396,0.17939395642611297,0.17694988501571027,0.17694988501571027,0.11023209846484396,0.17939395642611297,0.17450581360530756,0.5,0.5,-0.0030659410368263336,-0.018334846195327815,-0.021660232247579306
2023-09-18,0.12757487974498116,0.16408449803448677,0.1097081299766536,0.12757487974498116,0.14582968888973397,0.14582968888973397,0.1097081299766536,0.12757487974498116,0.16408449803448677,0.5,0.5,0.007139274583385303,-0.015110294738357082,-0.017850844772594406
2023-09-19,0.1278839259367012,0.14070773176220458,0.11383628900109836,0.1278839259367012,0.1342958288494529,0.1342958288494529,0.11383628900109836,0.1278839259367012,0.14070773176220458,0.5,0.5,-0.008163327023884047,-0.013915201846049097,-0.016438998208459135
2023-09-20,0.13218398258251818,0.14286264718602756,0.11643800128836211,0.13218398258251818,0.13752331488427288,0.13752331488427288,0.11643800128836211,0.13218398258251818,0.14286264718602756,0.5,0.5,-0.008230515792060852,-0.014249621165059893,-0.01683407106812114
